x,y,z
-1.7189063582368123,-0.08964234870451815,-0.08964234870451815
-1.7189063582368123,-0.08964234870451815,0.1676098633268963
-1.7189063582368123,-0.003891611360713476,-0.6898975101111529
-1.7189063582368123,-0.003891611360713476,-0.5183960354235431
-1.7189063582368123,-0.003891611360713476,-0.43264529807973817
-1.7189063582368123,-0.003891611360713476,-0.34689456073593306
-1.7189063582368123,-0.003891611360713476,-0.2611438233921284
-1.7189063582368123,-0.003891611360713476,-0.17539308604832327
-1.7189063582368123,-0.003891611360713476,-0.003891611360713476
-1.7189063582368123,-0.003891611360713476,0.1676098633268963
-1.7189063582368123,0.08185912598309164,-0.8613989847987626
-1.7189063582368123,0.08185912598309164,-0.7756482474549578
-1.7189063582368123,0.08185912598309164,-0.34689456073593306
-1.7189063582368123,0.08185912598309164,0.08185912598309164
-1.7189063582368123,0.08185912598309164,0.1676098633268963
-1.7189063582368123,0.1676098633268963,-1.0329004594863727
-1.7189063582368123,0.1676098633268963,-0.08964234870451815
-1.7189063582368123,0.25336060067070143,-0.6898975101111529
-1.7189063582368123,0.25336060067070143,-0.604146772767348
-1.7189063582368123,0.5106128127021163,-0.34689456073593306
-1.6331556208930071,-0.8613989847987626,-0.2611438233921284
-1.6331556208930071,-0.7756482474549578,-0.604146772767348
-1.6331556208930071,-0.7756482474549578,-0.5183960354235431
-1.6331556208930071,-0.7756482474549578,-0.34689456073593306
-1.6331556208930071,-0.7756482474549578,-0.2611438233921284
-1.6331556208930071,-0.7756482474549578,-0.08964234870451815
-1.6331556208930071,-0.7756482474549578,-0.003891611360713476
-1.6331556208930071,-0.6898975101111529,-0.7756482474549578
-1.6331556208930071,-0.6898975101111529,-0.604146772767348
-1.6331556208930071,-0.6898975101111529,-0.5183960354235431
-1.6331556208930071,-0.6898975101111529,-0.43264529807973817
-1.6331556208930071,-0.6898975101111529,-0.17539308604832327
-1.6331556208930071,-0.6898975101111529,0.1676098633268963
-1.6331556208930071,-0.604146772767348,-0.7756482474549578
-1.6331556208930071,-0.604146772767348,-0.43264529807973817
-1.6331556208930071,-0.604146772767348,-0.34689456073593306
-1.6331556208930071,-0.5183960354235431,-0.43264529807973817
-1.6331556208930071,-0.43264529807973817,-0.9471497221425678
-1.6331556208930071,-0.43264529807973817,-0.8613989847987626
-1.6331556208930071,-0.43264529807973817,-0.7756482474549578
-1.6331556208930071,-0.43264529807973817,-0.604146772767348
-1.6331556208930071,-0.43264529807973817,-0.5183960354235431
-1.6331556208930071,-0.43264529807973817,-0.2611438233921284
-1.6331556208930071,-0.43264529807973817,-0.08964234870451815
-1.6331556208930071,-0.43264529807973817,-0.003891611360713476
-1.6331556208930071,-0.43264529807973817,0.1676098633268963
-1.6331556208930071,-0.34689456073593306,-0.9471497221425678
-1.6331556208930071,-0.34689456073593306,-0.5183960354235431
-1.6331556208930071,-0.34689456073593306,-0.43264529807973817
-1.6331556208930071,-0.34689456073593306,-0.34689456073593306
-1.6331556208930071,-0.34689456073593306,-0.2611438233921284
-1.6331556208930071,-0.34689456073593306,-0.17539308604832327
-1.6331556208930071,-0.34689456073593306,-0.08964234870451815
-1.6331556208930071,-0.34689456073593306,0.4248620753583112
-1.6331556208930071,-0.2611438233921284,-1.0329004594863727
-1.6331556208930071,-0.2611438233921284,-0.6898975101111529
-1.6331556208930071,-0.2611438233921284,-0.604146772767348
-1.6331556208930071,-0.2611438233921284,-0.5183960354235431
-1.6331556208930071,-0.2611438233921284,-0.43264529807973817
-1.6331556208930071,-0.2611438233921284,-0.17539308604832327
-1.6331556208930071,-0.2611438233921284,0.08185912598309164
-1.6331556208930071,-0.2611438233921284,0.25336060067070143
-1.6331556208930071,-0.2611438233921284,0.33911133801450655
-1.6331556208930071,-0.17539308604832327,-0.8613989847987626
-1.6331556208930071,-0.17539308604832327,-0.7756482474549578
-1.6331556208930071,-0.17539308604832327,-0.43264529807973817
-1.6331556208930071,-0.17539308604832327,-0.34689456073593306
-1.6331556208930071,-0.08964234870451815,-0.7756482474549578
-1.6331556208930071,-0.08964234870451815,-0.43264529807973817
-1.6331556208930071,-0.08964234870451815,-0.2611438233921284
-1.6331556208930071,-0.08964234870451815,0.1676098633268963
-1.6331556208930071,-0.003891611360713476,-0.9471497221425678
-1.6331556208930071,-0.003891611360713476,-0.8613989847987626
-1.6331556208930071,-0.003891611360713476,-0.7756482474549578
-1.6331556208930071,-0.003891611360713476,-0.604146772767348
-1.6331556208930071,-0.003891611360713476,-0.5183960354235431
-1.6331556208930071,-0.003891611360713476,-0.43264529807973817
-1.6331556208930071,-0.003891611360713476,-0.2611438233921284
-1.6331556208930071,-0.003891611360713476,-0.08964234870451815
-1.6331556208930071,-0.003891611360713476,-0.003891611360713476
-1.6331556208930071,-0.003891611360713476,0.4248620753583112
-1.6331556208930071,0.08185912598309164,-1.0329004594863727
-1.6331556208930071,0.08185912598309164,-0.6898975101111529
-1.6331556208930071,0.08185912598309164,-0.604146772767348
-1.6331556208930071,0.08185912598309164,-0.5183960354235431
-1.6331556208930071,0.08185912598309164,-0.43264529807973817
-1.6331556208930071,0.08185912598309164,-0.34689456073593306
-1.6331556208930071,0.08185912598309164,-0.17539308604832327
-1.6331556208930071,0.08185912598309164,0.08185912598309164
-1.6331556208930071,0.08185912598309164,0.1676098633268963
-1.6331556208930071,0.08185912598309164,0.25336060067070143
-1.6331556208930071,0.08185912598309164,0.33911133801450655
-1.6331556208930071,0.08185912598309164,0.4248620753583112
-1.6331556208930071,0.08185912598309164,0.6821142873897261
-1.6331556208930071,0.1676098633268963,-0.7756482474549578
-1.6331556208930071,0.1676098633268963,-0.5183960354235431
-1.6331556208930071,0.1676098633268963,-0.34689456073593306
-1.6331556208930071,0.1676098633268963,0.08185912598309164
-1.6331556208930071,0.1676098633268963,0.1676098633268963
-1.6331556208930071,0.1676098633268963,0.25336060067070143
-1.6331556208930071,0.1676098633268963,0.33911133801450655
-1.6331556208930071,0.1676098633268963,0.4248620753583112
-1.6331556208930071,0.1676098633268963,0.5106128127021163
-1.6331556208930071,0.1676098633268963,0.596363550045921
-1.6331556208930071,0.1676098633268963,0.6821142873897261
-1.6331556208930071,0.1676098633268963,0.7678650247335312
-1.6331556208930071,0.25336060067070143,-0.8613989847987626
-1.6331556208930071,0.25336060067070143,-0.43264529807973817
-1.6331556208930071,0.25336060067070143,-0.003891611360713476
-1.6331556208930071,0.25336060067070143,0.08185912598309164
-1.6331556208930071,0.25336060067070143,0.25336060067070143
-1.6331556208930071,0.25336060067070143,0.33911133801450655
-1.6331556208930071,0.25336060067070143,0.4248620753583112
-1.6331556208930071,0.25336060067070143,0.5106128127021163
-1.6331556208930071,0.33911133801450655,-0.2611438233921284
-1.6331556208930071,0.33911133801450655,0.25336060067070143
-1.6331556208930071,0.4248620753583112,-0.7756482474549578
-1.6331556208930071,0.4248620753583112,-0.5183960354235431
-1.6331556208930071,0.4248620753583112,-0.2611438233921284
-1.6331556208930071,0.4248620753583112,-0.003891611360713476
-1.6331556208930071,0.4248620753583112,0.1676098633268963
-1.6331556208930071,0.5106128127021163,-0.604146772767348
-1.6331556208930071,0.5106128127021163,-0.43264529807973817
-1.6331556208930071,0.5106128127021163,-0.34689456073593306
-1.6331556208930071,0.5106128127021163,-0.17539308604832327
-1.6331556208930071,0.5106128127021163,-0.08964234870451815
-1.6331556208930071,0.5106128127021163,0.1676098633268963
-1.6331556208930071,0.5106128127021163,0.4248620753583112
-1.6331556208930071,0.5106128127021163,0.6821142873897261
-1.6331556208930071,0.596363550045921,-0.7756482474549578
-1.6331556208930071,0.596363550045921,-0.5183960354235431
-1.6331556208930071,0.596363550045921,-0.34689456073593306
-1.6331556208930071,0.596363550045921,0.08185912598309164
-1.6331556208930071,0.596363550045921,0.1676098633268963
-1.6331556208930071,0.596363550045921,0.25336060067070143
-1.6331556208930071,0.596363550045921,0.33911133801450655
-1.6331556208930071,0.596363550045921,0.4248620753583112
-1.6331556208930071,0.596363550045921,0.5106128127021163
-1.6331556208930071,0.596363550045921,0.596363550045921
-1.6331556208930071,0.596363550045921,0.6821142873897261
-1.6331556208930071,0.596363550045921,0.7678650247335312
-1.6331556208930071,0.6821142873897261,-0.003891611360713476
-1.6331556208930071,0.6821142873897261,0.08185912598309164
-1.6331556208930071,0.6821142873897261,0.25336060067070143
-1.6331556208930071,0.6821142873897261,0.33911133801450655
-1.6331556208930071,0.6821142873897261,0.4248620753583112
-1.6331556208930071,0.6821142873897261,0.5106128127021163
-1.6331556208930071,0.7678650247335312,0.25336060067070143
-1.5474048835492022,-0.8613989847987626,-0.7756482474549578
-1.5474048835492022,-0.8613989847987626,-0.6898975101111529
-1.5474048835492022,-0.8613989847987626,-0.5183960354235431
-1.5474048835492022,-0.8613989847987626,-0.43264529807973817
-1.5474048835492022,-0.8613989847987626,-0.2611438233921284
-1.5474048835492022,-0.8613989847987626,-0.08964234870451815
-1.5474048835492022,-0.8613989847987626,-0.003891611360713476
-1.5474048835492022,-0.8613989847987626,0.1676098633268963
-1.5474048835492022,-0.6898975101111529,-0.8613989847987626
-1.5474048835492022,-0.6898975101111529,-0.6898975101111529
-1.5474048835492022,-0.6898975101111529,-0.604146772767348
-1.5474048835492022,-0.6898975101111529,-0.5183960354235431
-1.5474048835492022,-0.6898975101111529,-0.43264529807973817
-1.5474048835492022,-0.6898975101111529,-0.34689456073593306
-1.5474048835492022,-0.6898975101111529,-0.2611438233921284
-1.5474048835492022,-0.6898975101111529,-0.17539308604832327
-1.5474048835492022,-0.6898975101111529,-0.08964234870451815
-1.5474048835492022,-0.6898975101111529,-0.003891611360713476
-1.5474048835492022,-0.6898975101111529,0.08185912598309164
-1.5474048835492022,-0.6898975101111529,0.1676098633268963
-1.5474048835492022,-0.604146772767348,-1.0329004594863727
-1.5474048835492022,-0.604146772767348,-0.6898975101111529
-1.5474048835492022,-0.604146772767348,-0.5183960354235431
-1.5474048835492022,-0.604146772767348,-0.43264529807973817
-1.5474048835492022,-0.604146772767348,-0.34689456073593306
-1.5474048835492022,-0.604146772767348,-0.17539308604832327
-1.5474048835492022,-0.604146772767348,-0.08964234870451815
-1.5474048835492022,-0.5183960354235431,-0.8613989847987626
-1.5474048835492022,-0.5183960354235431,-0.6898975101111529
-1.5474048835492022,-0.5183960354235431,-0.604146772767348
-1.5474048835492022,-0.5183960354235431,-0.34689456073593306
-1.5474048835492022,-0.5183960354235431,-0.2611438233921284
-1.5474048835492022,-0.5183960354235431,-0.17539308604832327
-1.5474048835492022,-0.43264529807973817,-0.9471497221425678
-1.5474048835492022,-0.43264529807973817,-0.7756482474549578
-1.5474048835492022,-0.43264529807973817,-0.6898975101111529
-1.5474048835492022,-0.43264529807973817,-0.5183960354235431
-1.5474048835492022,-0.43264529807973817,-0.34689456073593306
-1.5474048835492022,-0.43264529807973817,-0.2611438233921284
-1.5474048835492022,-0.43264529807973817,-0.08964234870451815
-1.5474048835492022,-0.43264529807973817,0.08185912598309164
-1.5474048835492022,-0.43264529807973817,0.33911133801450655
-1.5474048835492022,-0.34689456073593306,-0.7756482474549578
-1.5474048835492022,-0.34689456073593306,-0.6898975101111529
-1.5474048835492022,-0.34689456073593306,-0.604146772767348
-1.5474048835492022,-0.34689456073593306,-0.5183960354235431
-1.5474048835492022,-0.34689456073593306,-0.43264529807973817
-1.5474048835492022,-0.34689456073593306,-0.34689456073593306
-1.5474048835492022,-0.34689456073593306,-0.2611438233921284
-1.5474048835492022,-0.34689456073593306,0.08185912598309164
-1.5474048835492022,-0.2611438233921284,-0.7756482474549578
-1.5474048835492022,-0.2611438233921284,-0.604146772767348
-1.5474048835492022,-0.2611438233921284,-0.5183960354235431
-1.5474048835492022,-0.2611438233921284,-0.43264529807973817
-1.5474048835492022,-0.2611438233921284,-0.34689456073593306
-1.5474048835492022,-0.2611438233921284,-0.2611438233921284
-1.5474048835492022,-0.2611438233921284,-0.17539308604832327
-1.5474048835492022,-0.2611438233921284,-0.08964234870451815
-1.5474048835492022,-0.2611438233921284,-0.003891611360713476
-1.5474048835492022,-0.17539308604832327,-1.2044019341739824
-1.5474048835492022,-0.17539308604832327,-1.1186511968301776
-1.5474048835492022,-0.17539308604832327,-0.9471497221425678
-1.5474048835492022,-0.17539308604832327,-0.6898975101111529
-1.5474048835492022,-0.17539308604832327,-0.604146772767348
-1.5474048835492022,-0.17539308604832327,-0.43264529807973817
-1.5474048835492022,-0.17539308604832327,-0.2611438233921284
-1.5474048835492022,-0.17539308604832327,-0.17539308604832327
-1.5474048835492022,-0.17539308604832327,0.08185912598309164
-1.5474048835492022,-0.08964234870451815,-0.9471497221425678
-1.5474048835492022,-0.08964234870451815,-0.8613989847987626
-1.5474048835492022,-0.08964234870451815,-0.6898975101111529
-1.5474048835492022,-0.08964234870451815,-0.604146772767348
-1.5474048835492022,-0.08964234870451815,-0.5183960354235431
-1.5474048835492022,-0.08964234870451815,-0.34689456073593306
-1.5474048835492022,-0.08964234870451815,-0.2611438233921284
-1.5474048835492022,-0.08964234870451815,-0.17539308604832327
-1.5474048835492022,-0.08964234870451815,-0.08964234870451815
-1.5474048835492022,-0.08964234870451815,0.08185912598309164
-1.5474048835492022,-0.08964234870451815,0.33911133801450655
-1.5474048835492022,-0.003891611360713476,-0.9471497221425678
-1.5474048835492022,-0.003891611360713476,-0.7756482474549578
-1.5474048835492022,-0.003891611360713476,-0.6898975101111529
-1.5474048835492022,-0.003891611360713476,-0.604146772767348
-1.5474048835492022,-0.003891611360713476,-0.5183960354235431
-1.5474048835492022,-0.003891611360713476,-0.43264529807973817
-1.5474048835492022,-0.003891611360713476,-0.34689456073593306
-1.5474048835492022,-0.003891611360713476,-0.2611438233921284
-1.5474048835492022,-0.003891611360713476,-0.08964234870451815
-1.5474048835492022,-0.003891611360713476,-0.003891611360713476
-1.5474048835492022,-0.003891611360713476,0.08185912598309164
-1.5474048835492022,0.08185912598309164,-0.7756482474549578
-1.5474048835492022,0.08185912598309164,-0.5183960354235431
-1.5474048835492022,0.08185912598309164,-0.34689456073593306
-1.5474048835492022,0.08185912598309164,-0.08964234870451815
-1.5474048835492022,0.08185912598309164,-0.003891611360713476
-1.5474048835492022,0.08185912598309164,0.1676098633268963
-1.5474048835492022,0.08185912598309164,0.25336060067070143
-1.5474048835492022,0.08185912598309164,0.4248620753583112
-1.5474048835492022,0.08185912598309164,0.5106128127021163
-1.5474048835492022,0.08185912598309164,0.596363550045921
-1.5474048835492022,0.08185912598309164,0.6821142873897261
-1.5474048835492022,0.08185912598309164,0.8536157620773359
-1.5474048835492022,0.1676098633268963,-1.2044019341739824
-1.5474048835492022,0.1676098633268963,-1.1186511968301776
-1.5474048835492022,0.1676098633268963,-0.9471497221425678
-1.5474048835492022,0.1676098633268963,-0.604146772767348
-1.5474048835492022,0.1676098633268963,-0.17539308604832327
-1.5474048835492022,0.1676098633268963,-0.08964234870451815
-1.5474048835492022,0.1676098633268963,-0.003891611360713476
-1.5474048835492022,0.1676098633268963,0.08185912598309164
-1.5474048835492022,0.1676098633268963,0.1676098633268963
-1.5474048835492022,0.1676098633268963,0.4248620753583112
-1.5474048835492022,0.1676098633268963,0.6821142873897261
-1.5474048835492022,0.1676098633268963,0.7678650247335312
-1.5474048835492022,0.1676098633268963,0.8536157620773359
-1.5474048835492022,0.1676098633268963,0.939366499421141
-1.5474048835492022,0.1676098633268963,1.0251172367649457
-1.5474048835492022,0.25336060067070143,-1.1186511968301776
-1.5474048835492022,0.25336060067070143,-0.9471497221425678
-1.5474048835492022,0.25336060067070143,-0.7756482474549578
-1.5474048835492022,0.25336060067070143,-0.6898975101111529
-1.5474048835492022,0.25336060067070143,-0.43264529807973817
-1.5474048835492022,0.25336060067070143,-0.17539308604832327
-1.5474048835492022,0.25336060067070143,-0.003891611360713476
-1.5474048835492022,0.25336060067070143,0.08185912598309164
-1.5474048835492022,0.25336060067070143,0.1676098633268963
-1.5474048835492022,0.25336060067070143,0.33911133801450655
-1.5474048835492022,0.25336060067070143,0.5106128127021163
-1.5474048835492022,0.25336060067070143,0.596363550045921
-1.5474048835492022,0.25336060067070143,0.6821142873897261
-1.5474048835492022,0.25336060067070143,0.7678650247335312
-1.5474048835492022,0.25336060067070143,0.939366499421141
-1.5474048835492022,0.33911133801450655,-0.6898975101111529
-1.5474048835492022,0.33911133801450655,-0.5183960354235431
-1.5474048835492022,0.33911133801450655,-0.2611438233921284
-1.5474048835492022,0.33911133801450655,-0.17539308604832327
-1.5474048835492022,0.33911133801450655,-0.08964234870451815
-1.5474048835492022,0.33911133801450655,-0.003891611360713476
-1.5474048835492022,0.33911133801450655,0.08185912598309164
-1.5474048835492022,0.33911133801450655,0.1676098633268963
-1.5474048835492022,0.33911133801450655,0.25336060067070143
-1.5474048835492022,0.33911133801450655,0.33911133801450655
-1.5474048835492022,0.33911133801450655,0.4248620753583112
-1.5474048835492022,0.33911133801450655,0.5106128127021163
-1.5474048835492022,0.33911133801450655,0.7678650247335312
-1.5474048835492022,0.4248620753583112,-0.8613989847987626
-1.5474048835492022,0.4248620753583112,-0.6898975101111529
-1.5474048835492022,0.4248620753583112,-0.5183960354235431
-1.5474048835492022,0.4248620753583112,-0.43264529807973817
-1.5474048835492022,0.4248620753583112,-0.34689456073593306
-1.5474048835492022,0.4248620753583112,0.08185912598309164
-1.5474048835492022,0.4248620753583112,0.1676098633268963
-1.5474048835492022,0.5106128127021163,-1.0329004594863727
-1.5474048835492022,0.5106128127021163,-0.08964234870451815
-1.5474048835492022,0.5106128127021163,0.1676098633268963
-1.5474048835492022,0.5106128127021163,0.25336060067070143
-1.5474048835492022,0.5106128127021163,0.4248620753583112
-1.5474048835492022,0.5106128127021163,0.5106128127021163
-1.5474048835492022,0.5106128127021163,0.6821142873897261
-1.5474048835492022,0.5106128127021163,0.8536157620773359
-1.5474048835492022,0.596363550045921,-0.17539308604832327
-1.5474048835492022,0.596363550045921,-0.08964234870451815
-1.5474048835492022,0.596363550045921,-0.003891611360713476
-1.5474048835492022,0.596363550045921,0.08185912598309164
-1.5474048835492022,0.596363550045921,0.1676098633268963
-1.5474048835492022,0.596363550045921,0.4248620753583112
-1.5474048835492022,0.596363550045921,0.596363550045921
-1.5474048835492022,0.596363550045921,0.6821142873897261
-1.5474048835492022,0.596363550045921,0.7678650247335312
-1.5474048835492022,0.596363550045921,0.8536157620773359
-1.5474048835492022,0.596363550045921,0.939366499421141
-1.5474048835492022,0.596363550045921,1.0251172367649457
-1.5474048835492022,0.6821142873897261,-0.6898975101111529
-1.5474048835492022,0.6821142873897261,-0.17539308604832327
-1.5474048835492022,0.6821142873897261,0.08185912598309164
-1.5474048835492022,0.6821142873897261,0.1676098633268963
-1.5474048835492022,0.6821142873897261,0.33911133801450655
-1.5474048835492022,0.6821142873897261,0.5106128127021163
-1.5474048835492022,0.6821142873897261,0.596363550045921
-1.5474048835492022,0.6821142873897261,0.6821142873897261
-1.5474048835492022,0.6821142873897261,0.7678650247335312
-1.5474048835492022,0.7678650247335312,-0.08964234870451815
-1.5474048835492022,0.7678650247335312,-0.003891611360713476
-1.5474048835492022,0.7678650247335312,0.08185912598309164
-1.5474048835492022,0.7678650247335312,0.1676098633268963
-1.5474048835492022,0.7678650247335312,0.25336060067070143
-1.5474048835492022,0.7678650247335312,0.33911133801450655
-1.5474048835492022,0.7678650247335312,0.4248620753583112
-1.5474048835492022,0.7678650247335312,0.5106128127021163
-1.4616541462053974,-0.9471497221425678,-0.17539308604832327
-1.4616541462053974,-0.8613989847987626,-0.604146772767348
-1.4616541462053974,-0.8613989847987626,-0.5183960354235431
-1.4616541462053974,-0.8613989847987626,-0.43264529807973817
-1.4616541462053974,-0.8613989847987626,-0.34689456073593306
-1.4616541462053974,-0.8613989847987626,-0.2611438233921284
-1.4616541462053974,-0.8613989847987626,-0.17539308604832327
-1.4616541462053974,-0.8613989847987626,-0.08964234870451815
-1.4616541462053974,-0.8613989847987626,-0.003891611360713476
-1.4616541462053974,-0.8613989847987626,0.08185912598309164
-1.4616541462053974,-0.7756482474549578,-0.9471497221425678
-1.4616541462053974,-0.7756482474549578,-0.8613989847987626
-1.4616541462053974,-0.7756482474549578,-0.7756482474549578
-1.4616541462053974,-0.7756482474549578,-0.6898975101111529
-1.4616541462053974,-0.7756482474549578,-0.5183960354235431
-1.4616541462053974,-0.7756482474549578,-0.2611438233921284
-1.4616541462053974,-0.7756482474549578,-0.17539308604832327
-1.4616541462053974,-0.7756482474549578,-0.08964234870451815
-1.4616541462053974,-0.7756482474549578,-0.003891611360713476
-1.4616541462053974,-0.7756482474549578,0.1676098633268963
-1.4616541462053974,-0.6898975101111529,-0.9471497221425678
-1.4616541462053974,-0.6898975101111529,-0.8613989847987626
-1.4616541462053974,-0.6898975101111529,-0.6898975101111529
-1.4616541462053974,-0.6898975101111529,-0.43264529807973817
-1.4616541462053974,-0.6898975101111529,-0.17539308604832327
-1.4616541462053974,-0.6898975101111529,-0.08964234870451815
-1.4616541462053974,-0.6898975101111529,0.08185912598309164
-1.4616541462053974,-0.6898975101111529,0.25336060067070143
-1.4616541462053974,-0.6898975101111529,0.4248620753583112
-1.4616541462053974,-0.604146772767348,-1.0329004594863727
-1.4616541462053974,-0.604146772767348,-0.8613989847987626
-1.4616541462053974,-0.604146772767348,-0.7756482474549578
-1.4616541462053974,-0.604146772767348,-0.6898975101111529
-1.4616541462053974,-0.604146772767348,-0.604146772767348
-1.4616541462053974,-0.604146772767348,-0.5183960354235431
-1.4616541462053974,-0.604146772767348,-0.43264529807973817
-1.4616541462053974,-0.604146772767348,-0.17539308604832327
-1.4616541462053974,-0.604146772767348,-0.003891611360713476
-1.4616541462053974,-0.604146772767348,0.08185912598309164
-1.4616541462053974,-0.604146772767348,0.1676098633268963
-1.4616541462053974,-0.604146772767348,0.25336060067070143
-1.4616541462053974,-0.604146772767348,0.33911133801450655
-1.4616541462053974,-0.5183960354235431,-1.2044019341739824
-1.4616541462053974,-0.5183960354235431,-1.1186511968301776
-1.4616541462053974,-0.5183960354235431,-1.0329004594863727
-1.4616541462053974,-0.5183960354235431,-0.9471497221425678
-1.4616541462053974,-0.5183960354235431,-0.8613989847987626
-1.4616541462053974,-0.5183960354235431,-0.7756482474549578
-1.4616541462053974,-0.5183960354235431,-0.5183960354235431
-1.4616541462053974,-0.5183960354235431,-0.43264529807973817
-1.4616541462053974,-0.5183960354235431,-0.34689456073593306
-1.4616541462053974,-0.5183960354235431,-0.17539308604832327
-1.4616541462053974,-0.5183960354235431,-0.08964234870451815
-1.4616541462053974,-0.5183960354235431,-0.003891611360713476
-1.4616541462053974,-0.5183960354235431,0.08185912598309164
-1.4616541462053974,-0.43264529807973817,-1.1186511968301776
-1.4616541462053974,-0.43264529807973817,-1.0329004594863727
-1.4616541462053974,-0.43264529807973817,-0.9471497221425678
-1.4616541462053974,-0.43264529807973817,-0.8613989847987626
-1.4616541462053974,-0.43264529807973817,-0.6898975101111529
-1.4616541462053974,-0.43264529807973817,-0.5183960354235431
-1.4616541462053974,-0.43264529807973817,-0.43264529807973817
-1.4616541462053974,-0.43264529807973817,-0.2611438233921284
-1.4616541462053974,-0.43264529807973817,-0.17539308604832327
-1.4616541462053974,-0.43264529807973817,-0.08964234870451815
-1.4616541462053974,-0.43264529807973817,-0.003891611360713476
-1.4616541462053974,-0.43264529807973817,0.08185912598309164
-1.4616541462053974,-0.43264529807973817,0.1676098633268963
-1.4616541462053974,-0.43264529807973817,0.33911133801450655
-1.4616541462053974,-0.34689456073593306,-1.2044019341739824
-1.4616541462053974,-0.34689456073593306,-1.1186511968301776
-1.4616541462053974,-0.34689456073593306,-1.0329004594863727
-1.4616541462053974,-0.34689456073593306,-0.9471497221425678
-1.4616541462053974,-0.34689456073593306,-0.8613989847987626
-1.4616541462053974,-0.34689456073593306,-0.7756482474549578
-1.4616541462053974,-0.34689456073593306,-0.6898975101111529
-1.4616541462053974,-0.34689456073593306,-0.5183960354235431
-1.4616541462053974,-0.34689456073593306,-0.43264529807973817
-1.4616541462053974,-0.34689456073593306,-0.34689456073593306
-1.4616541462053974,-0.34689456073593306,-0.2611438233921284
-1.4616541462053974,-0.34689456073593306,-0.08964234870451815
-1.4616541462053974,-0.34689456073593306,-0.003891611360713476
-1.4616541462053974,-0.34689456073593306,0.1676098633268963
-1.4616541462053974,-0.34689456073593306,0.25336060067070143
-1.4616541462053974,-0.34689456073593306,0.596363550045921
-1.4616541462053974,-0.2611438233921284,-1.2044019341739824
-1.4616541462053974,-0.2611438233921284,-1.1186511968301776
-1.4616541462053974,-0.2611438233921284,-0.9471497221425678
-1.4616541462053974,-0.2611438233921284,-0.8613989847987626
-1.4616541462053974,-0.2611438233921284,-0.7756482474549578
